cluster	rep_chain	chain
4105	4lfy:A	3pnu:A
4105	4lfy:A	3pnu:B
4105	4lfy:A	4lfy:A
4105	4lfy:A	4lfy:B
4105	4lfy:A	5vgm:A
4105	4lfy:A	5vgm:B
4105	4lfy:A	6cty:C
4105	4lfy:A	6cty:D
4106	4lgd:F	4lgd:F
4107	4lgd:H	4lgd:E
4107	4lgd:H	4lgd:G
4107	4lgd:H	4lgd:H
4108	4lgj:A	4lgj:A
4108	4lgj:A	4q3j:A
4109	4lin:A	4lin:A
4109	4lin:A	4lin:B
4109	4lin:A	4lin:C
4110	4lit:A	4cug:A
4110	4lit:A	4cug:B
4110	4lit:A	4lit:A
4111	4lj0:B	2lhn:A
4111	4lj0:B	4lj0:A
4111	4lj0:B	4lj0:B
4111	4lj0:B	5l2l:A
4111	4lj0:B	5l2l:B
4111	4lj0:B	5l2l:E
4111	4lj0:B	5l2l:F
4112	4ljq:C	4ljo:A
4112	4ljq:C	4ljq:B
4112	4ljq:C	4ljq:C
4112	4ljq:C	6kc6:A
4113	4lk9:B	4lk9:B
4114	4lmg:C	4lmg:B
4114	4lmg:C	4lmg:C
4115	4lmh:C	4lmh:C
4116	4lnl:B	1lw4:A
4116	4lnl:B	1lw4:B
4116	4lnl:B	1lw4:C
4116	4lnl:B	1lw4:D
4116	4lnl:B	4lnl:A
4116	4lnl:B	4lnl:B
4117	4los:A	4los:A
4118	4lp7:A	4lp7:A
4118	4lp7:A	4lp7:C
4119	4lpl:A	4lpl:A
4120	4lqf:A	4lqf:A
4121	4lqx:A	4lqx:A
4121	4lqx:A	4lqx:B
4122	4lr3:M	4lr3:M
4122	4lr3:M	4lr3:N
4122	4lr3:M	4lr3:O
4122	4lr3:M	4lr3:P
4123	4lrf:A	4lrf:A
4123	4lrf:A	4n7t:B
4124	4lrf:B	4lrf:B
4125	4lrf:C	4lrf:C
4126	4lrj:A	4lrj:A
4127	4lrz:H	4lrz:F
4127	4lrz:H	4lrz:H
4128	4ls3:A	4ls3:A
4128	4ls3:A	4ofl:A
4129	4ls3:B	4ls3:B
4130	4lsb:A	4lsb:A
4130	4lsb:A	4lsb:B
4131	4lsy:B	4lsy:B
4131	4lsy:B	4nrn:A
4131	4lsy:B	4nrn:B
4132	4lud:A	2c0t:A
4132	4lud:A	2hck:A
4132	4lud:A	2hck:B
4132	4lud:A	4lud:A
4132	4lud:A	6f3f:A
4133	4lud:B	4lud:B
4134	4lvh:J	4lvh:J
4135	4lvn:P	4lvn:P
4136	4lw6:A	2ah9:B
4136	4lw6:A	2ah9:C
4136	4lw6:A	2fyc:D
4136	4lw6:A	3ee5:A
4136	4lw6:A	4ee3:A
4136	4lw6:A	4ee3:B
4136	4lw6:A	4ee3:C
4136	4lw6:A	4irp:B
4136	4lw6:A	4irq:A
4136	4lw6:A	4irq:C
4136	4lw6:A	4irq:D
4136	4lw6:A	4krv:A
4136	4lw6:A	4lw6:A
4137	4lwd:A	4lwd:A
4137	4lwd:A	6e25:A
4137	4lwd:A	6e27:C
4137	4lwd:A	6e27:D
4138	4lx0:D	4lwz:D
4138	4lx0:D	4lx0:D
4138	4lx0:D	5jcz:C
4139	4lx9:A	4lx9:A
4140	4lxc:A	4lxc:A
4140	4lxc:A	4lxc:B
4140	4lxc:A	5nmy:A
4141	4lxl:D	4lxl:D
4142	4lxo:A	4lxo:A
4143	4lya:A	4lya:A
4144	4m00:A	4m00:A
4145	4m01:C	4m01:C
4146	4m02:A	4m02:A
4147	4m03:A	4m03:A
4148	4m0c:B	3w7a:A
4148	4m0c:B	3w7a:B
4148	4m0c:B	4m0c:A
4148	4m0c:B	4m0c:B
4149	4m0j:B	4m0j:A
4149	4m0j:B	4m0j:B
4150	4m0k:D	4m0k:C
4150	4m0k:D	4m0k:D
4151	4m0n:A	4m0n:A
4152	4m0v:C	4m0v:C
4152	4m0v:C	7yzp:A
4152	4m0v:C	7yzp:B
4153	4m1c:A	2wby:B
4153	4m1c:A	4dtt:A
4153	4m1c:A	4dtt:B
4153	4m1c:A	4iof:A
4153	4m1c:A	4iof:B
4153	4m1c:A	4m1c:A
4153	4m1c:A	5wob:G
4153	4m1c:A	5wob:H
4154	4m1c:G	4m1c:G
4155	4m1k:A	1wdt:A
4155	4m1k:A	4m1k:A
4155	4m1k:A	6u43:A
4155	4m1k:A	7uvp:A
4156	4m2a:A	4m2a:A
4156	4m2a:A	4r7p:A
4156	4m2a:A	4r7p:B
4156	4m2a:A	4r7p:C
4156	4m2a:A	4r7p:D
4157	4m30:B	4m30:A
4157	4m30:B	4m30:B
4157	4m30:B	7r97:A
4157	4m30:B	7r97:B
4158	4m5c:A	4m5c:A
4159	4m6r:A	4m6r:A
4159	4m6r:A	4m6r:B
4159	4m6r:A	4m6r:C
4159	4m6r:A	4m6r:D
4160	4m71:B	4m71:A
4160	4m71:B	4m71:B
4161	4m7f:A	1fzd:A
4161	4m7f:A	1fzd:B
4161	4m7f:A	1fzd:C
4161	4m7f:A	1fzd:D
4161	4m7f:A	1jc9:A
4161	4m7f:A	1z3u:A
4161	4m7f:A	2d39:A
4161	4m7f:A	2d39:B
4161	4m7f:A	2d39:C
4161	4m7f:A	2gy7:A
4161	4m7f:A	2j2p:A
4161	4m7f:A	2j2p:B
4161	4m7f:A	2j2p:C
4161	4m7f:A	2j5z:A
4161	4m7f:A	2j5z:B
4161	4m7f:A	2j5z:C
4161	4m7f:A	2j60:A
4161	4m7f:A	2jhl:F
4161	4m7f:A	4epu:A
4161	4m7f:A	4epu:B
4161	4m7f:A	4jyo:X
4161	4m7f:A	4m7f:A
4161	4m7f:A	4r9j:A
4161	4m7f:A	4zfg:A
4161	4m7f:A	6y41:D
4161	4m7f:A	6y43:A
4161	4m7f:A	7tz2:A
4161	4m7f:A	8fn8:A
4161	4m7f:A	8fn9:A
4161	4m7f:A	8fna:A
4162	4m9s:E	4m9s:E
4163	4m9s:H	4m9s:H
4164	4m9y:B	4m9s:A
4164	4m9y:B	4m9s:B
4164	4m9y:B	4m9s:C
4164	4m9y:B	4m9s:D
4164	4m9y:B	4m9y:A
4164	4m9y:B	4m9y:B
4164	4m9y:B	8jns:A
4164	4m9y:B	8jns:B
4164	4m9y:B	8jns:C
4164	4m9y:B	8jol:A
4164	4m9y:B	8jol:B
4165	4m9y:C	4m9y:C
4166	4m9y:D	4m9s:F
4166	4m9y:D	4m9s:G
4166	4m9y:D	4m9y:D
4167	4mah:A	4mah:A
4168	4mar:A	1rxs:G
4168	4mar:A	1rxs:H
4168	4mar:A	1rxs:I
4168	4mar:A	1rxs:P
4168	4mar:A	1rxs:h
4168	4mar:A	1rxs:i
4168	4mar:A	4k6o:A
4168	4mar:A	4k6o:B
4168	4mar:A	4k6o:C
4168	4mar:A	4k6o:D
4168	4mar:A	4k6o:E
4168	4mar:A	4k6o:F
4168	4mar:A	4mar:A
4168	4mar:A	4mar:B
4168	4mar:A	4mar:C
4168	4mar:A	7op9:G
4168	4mar:A	7op9:H
4168	4mar:A	7op9:I
4168	4mar:A	7op9:J
4168	4mar:A	7op9:K
4168	4mar:A	7op9:L
4169	4mb7:A	4mb7:A
4170	4mbe:B	4mbe:B
4171	4mbe:C	3mhs:B
4171	4mbe:C	4mbe:C
4171	4mbe:C	4wa6:B
4171	4mbe:C	4wa6:F
4172	4mbe:G	4mbe:G
4173	4mbe:X	4mbe:X
4174	4mbo:A	4mbo:A
4175	4mby:E	4mby:A
4175	4mby:E	4mby:B
4175	4mby:E	4mby:C
4175	4mby:E	4mby:D
4175	4mby:E	4mby:E
4175	4mby:E	4pos:F
4175	4mby:E	4pos:G
4175	4mby:E	4pos:H
4175	4mby:E	4pos:I
4175	4mby:E	4pos:J
4175	4mby:E	6hkv:F
4175	4mby:E	6hkv:G
4175	4mby:E	6hkv:H
4175	4mby:E	6hkv:I
4175	4mby:E	6hkv:J
4175	4mby:E	6y64:F
4175	4mby:E	6y64:G
4175	4mby:E	6y64:H
4175	4mby:E	6y64:I
4175	4mby:E	6y64:J
4176	4me3:A	4me3:A
4177	4me4:A	4me4:A
4177	4me4:A	4me4:B
4178	4mew:A	4i5n:B
4178	4mew:A	4mew:A
4179	4mgq:A	4mgq:A
4180	4mh1:A	4cvc:A
4180	4mh1:A	4mh1:A
4180	4mh1:A	4mh1:B
4180	4mh1:A	7wmd:A
4180	4mh1:A	7wmk:A
4181	4mhv:A	4mhv:A
4182	4mhx:B	4mhx:A
4182	4mhx:B	4mhx:B
4183	4mi0:A	4mi0:A
4184	4mig:C	4mig:A
4184	4mig:C	4mig:B
4184	4mig:C	4mig:C
4184	4mig:C	4mig:D
4185	4mit:G	4mit:G
4186	4mix:A	4mix:A
4187	4mj7:B	4mj7:A
4187	4mj7:B	4mj7:B
4188	4mjd:B	4mjd:A
4188	4mjd:B	4mjd:B
4189	4mjt:A	4mjt:A
4189	4mjt:A	4mjt:B
4189	4mjt:A	4mjt:C
4189	4mjt:A	4mjt:D
4189	4mjt:A	4mjt:E
4189	4mjt:A	4mjt:F
4189	4mjt:A	4mjt:G
4189	4mjt:A	4mjt:H
4189	4mjt:A	4mjt:I
4189	4mjt:A	4mko:B
4190	4mjt:J	4mjt:J
4190	4mjt:J	4mjt:K
4190	4mjt:J	4mjt:L
4190	4mjt:J	4mjt:O
4190	4mjt:J	4mjt:P
4190	4mjt:J	4mjt:Q
4190	4mjt:J	4mjt:R
4191	4mjt:N	4mjt:M
4191	4mjt:N	4mjt:N
4192	4mkm:A	4mkm:A
4193	4ml9:B	4ml9:A
4193	4ml9:B	4ml9:B
4194	4mlc:A	4mlc:A
4194	4mlc:A	4q6b:A
4195	4mlz:B	4mlz:B
4196	4mmh:A	4mmh:A
4196	4mmh:A	5jmf:A
4197	4mmo:B	2pok:A
4197	4mmo:B	2pok:B
4197	4mmo:B	4mmo:A
4197	4mmo:B	4mmo:B
4198	4mmw:A	1rvk:A
4198	4mmw:A	4mmw:A
4198	4mmw:A	4mmw:B
4199	4mmx:B	3k71:B
4199	4mmx:B	3k71:D
4199	4mmx:B	3k71:F
4199	4mmx:B	3k71:H
4199	4mmx:B	4g1e:B
4199	4mmx:B	4mmx:B
4199	4mmx:B	4nen:B
4199	4mmx:B	5es4:B
4199	4mmx:B	5es4:F
4199	4mmx:B	6bxj:A
4199	4mmx:B	7nxd:B
4199	4mmx:B	7usl:B
4199	4mmx:B	7usm:B
4199	4mmx:B	8t2v:B
4200	4mn3:A	3g7l:A
4200	4mn3:A	4mn3:A
4200	4mn3:A	4x3t:A
4200	4mn3:A	4x3t:B
4200	4mn3:A	5e4x:A
4201	4mn3:B	4mn3:B
4202	4mn5:A	4mn5:A
4202	4mn5:A	4mn5:B
4202	4mn5:A	4mn6:B
4203	4mnd:A	4mnd:A
4204	4mnr:A	4mnr:A
4205	4mo5:A	4mo5:A
4206	4mo5:B	4mo5:B
4207	4mo5:C	4mo5:C
4207	4mo5:C	4mo5:D
4207	4mo5:C	4yh5:A
4207	4mo5:C	4yh5:B
4208	4mo7:A	4mo7:A
4209	4mph:A	4d0y:B
4209	4mph:A	4mph:A
4209	4mph:A	4mph:B
4209	4mph:A	4nt9:A
4209	4mph:A	4nt9:B
4209	4mph:A	4nt9:C
4209	4mph:A	4ox3:A
4209	4mph:A	4ox5:A
4210	4mpo:C	4mpo:C
4211	4mr0:B	4mr0:B
4212	4mru:A	3cgh:A
4212	4mru:A	4f53:A
4212	4mru:A	4mru:A
4212	4mru:A	4puc:A
4212	4mru:A	4puc:B
4212	4mru:A	8uwv:A
4213	4msp:B	4msp:A
4213	4msp:B	4msp:B
4214	4msx:A	4msx:A
4215	4mt2:A	4mt2:A
4216	4mth:A	4mth:A
4217	4muq:A	4muq:A
4218	4mvt:D	4fo9:A
4218	4mvt:D	4mvt:D
4219	4mxr:A	4mxr:A
4220	4myo:B	4myo:A
4220	4myo:B	4myo:B
4220	4myo:B	4myo:C
4220	4myo:B	6x3c:A
4220	4myo:B	6x3c:E
4220	4myo:B	6x3c:F
4221	4myp:B	4h8p:A
4221	4myp:B	4myp:A
4221	4myp:B	4myp:B
4222	4mz0:B	4mz0:A
4222	4mz0:B	4mz0:B
4223	4mzu:F	4mzu:A
4223	4mzu:F	4mzu:B
4223	4mzu:F	4mzu:C
4223	4mzu:F	4mzu:D
4223	4mzu:F	4mzu:E
4223	4mzu:F	4mzu:F
4224	4n0b:A	4n0b:A
4225	4n0b:B	4n0b:B
4226	4n0b:C	4n0b:C
4226	4n0b:C	4n0b:D
4227	4n0g:C	4n0g:C
4227	4n0g:C	5gwp:D
4228	4n0l:B	4n0l:B
4229	4n0o:C	4n0o:C
4229	4n0o:C	6jdu:A
4229	4n0o:C	6lkx:A
4229	4n0o:C	6lkx:B
4230	4n15:A	4n15:A
4230	4n15:A	4pfb:A
4230	4n15:A	4x04:A
4230	4n15:A	4x04:B
4230	4n15:A	4x04:C
4230	4n15:A	4x04:D
4231	4n1a:A	4n1a:A
4232	4n1a:G	4n1a:G
4233	4n1g:B	1sl7:A
4233	4n1g:B	1sl8:A
4233	4n1g:B	3kpx:A
4233	4n1g:B	4n1g:B
4234	4n2p:A	4n2p:A
4234	4n2p:A	4n2p:C
4234	4n2p:A	4n2p:D
4235	4n3o:B	4n3o:A
4235	4n3o:B	4n3o:B
4235	4n3o:B	4utg:B
4236	4n4f:C	4n4f:C
4237	4n4h:A	4n4h:A
4237	4n4h:A	4n4i:A
4238	4n4i:B	4n4h:B
4238	4n4i:B	4n4i:B
4239	4n4r:A	4n4r:A
4240	4n4r:B	4n4r:B
4241	4n4w:A	4n4w:A
4242	4n56:A	2kfn:A
4242	4n56:A	3ez5:D
4242	4n56:A	3px0:A
4242	4n56:A	4dfj:A
4242	4n56:A	4n56:A
4242	4n56:A	6vdc:A
4242	4n56:A	6vdd:D
4242	4n56:A	8e23:D
4242	4n56:A	8ef9:A
4242	4n56:A	8scn:A
4242	4n56:A	8scn:D
4243	4n5h:X	4n5h:X
4244	4n5x:A	4n5x:A
4245	4n67:A	4n67:A
4246	4n6f:B	4n6f:A
4246	4n6f:B	4n6f:B
4247	4n7s:A	4m5e:A
4247	4n7s:A	4n7s:A
4247	4n7s:A	4n88:A
4247	4n7s:A	4n88:C
4248	4n7s:B	4n7s:B
4248	4n7s:B	4n88:B
4248	4n7s:B	4n88:D
4249	4n7t:A	4n7t:A
4250	4n8f:A	4n8f:A
4250	4n8f:A	4n8f:B
4250	4n8f:A	4n8f:C
4250	4n8f:A	4n8f:D
4250	4n8f:A	4n8f:E
4251	4n8m:A	4n8m:A
4251	4n8m:A	4n8m:B
4251	4n8m:A	4n8m:C
4251	4n8m:A	4n8m:D
4251	4n8m:A	4n8m:E
4252	4n90:A	1dg6:A
4252	4n90:A	1du3:D
4252	4n90:A	1du3:E
4252	4n90:A	1du3:F
4252	4n90:A	4n90:A
4253	4n9v:A	4n9v:A
4254	4nas:A	2oel:A
4254	4nas:A	2oel:B
4254	4nas:A	4nas:A
4254	4nas:A	4nas:B
4255	4nas:D	4nas:C
4255	4nas:D	4nas:D
4256	4ncl:A	4ncf:A
4256	4ncl:A	4ncl:A
4256	4ncl:A	7yzn:A
4257	4ndg:A	4ndg:A
4257	4ndg:A	6cvo:A
4257	4ndg:A	6cvo:B
4258	4ne2:A	4ne2:A
4259	4ne7:A	1gtl:2
4259	4ne7:A	1nlu:A
4259	4ne7:A	4ne7:A
4260	4nef:A	3j41:A
4260	4nef:A	3j41:B
4260	4nef:A	3j41:C
4260	4nef:A	3j41:D
4260	4nef:A	4nef:A
4260	4nef:A	4nef:B
4260	4nef:A	4nef:C
4260	4nef:A	4nef:D
4261	4nfw:C	4nfw:C
4261	4nfw:C	4nfw:G
4261	4nfw:C	4nfw:K
4262	4nh0:A	4nh0:A
4263	4nh1:C	1rqf:J
4263	4nh1:C	1rqf:K
4263	4nh1:C	3eed:A
4263	4nh1:C	3eed:B
4263	4nh1:C	4nh1:C
4263	4nh1:C	4nh1:D
4264	4nhd:B	4nhd:B
4264	4nhd:B	4nhd:D
4265	4nhf:E	4nhf:E
4265	4nhf:E	4nhf:F
4266	4nhm:A	3kt7:A
4266	4nhm:A	4nhm:A
4267	4nhx:A	4nhx:A
4267	4nhx:A	4nhy:A
4268	4ni5:A	1q7b:A
4268	4ni5:A	1q7b:B
4268	4ni5:A	1q7b:C
4268	4ni5:A	1q7b:D
4268	4ni5:A	1vl8:A
4268	4ni5:A	1vl8:B
4268	4ni5:A	2ehd:A
4268	4ni5:A	2ehd:B
4268	4ni5:A	2wdz:A
4268	4ni5:A	2wdz:B
4268	4ni5:A	2ztl:A
4268	4ni5:A	2ztl:B
4268	4ni5:A	2ztl:C
4268	4ni5:A	2ztl:D
4268	4ni5:A	3a28:E
4268	4ni5:A	3a28:F
4268	4ni5:A	3a28:G
4268	4ni5:A	3a28:H
4268	4ni5:A	3awd:A
4268	4ni5:A	3awd:B
4268	4ni5:A	3awd:C
4268	4ni5:A	3awd:D
4268	4ni5:A	3gdf:A
4268	4ni5:A	3gdf:B
4268	4ni5:A	3gdf:C
4268	4ni5:A	3gdf:D
4268	4ni5:A	3ijr:E
4268	4ni5:A	3ijr:F
4268	4ni5:A	3ijr:G
4268	4ni5:A	3ijr:H
4268	4ni5:A	3lf1:A
4268	4ni5:A	3lf1:B
4268	4ni5:A	3o03:A
4268	4ni5:A	3osu:A
4268	4ni5:A	3osu:B
4268	4ni5:A	3pk0:B
4268	4ni5:A	3pk0:D
4268	4ni5:A	3ppi:A
4268	4ni5:A	3ppi:B
4268	4ni5:A	3ppi:C
4268	4ni5:A	3ppi:D
4268	4ni5:A	3r1i:A
4268	4ni5:A	3r1i:B
4268	4ni5:A	3r3s:A
4268	4ni5:A	3r3s:B
4268	4ni5:A	3r3s:C
4268	4ni5:A	3r3s:D
4268	4ni5:A	3s55:A
4268	4ni5:A	3s55:B
4268	4ni5:A	3s55:C
4268	4ni5:A	3s55:D
4268	4ni5:A	3vdr:A
4268	4ni5:A	3vdr:B
4268	4ni5:A	3vdr:C
4268	4ni5:A	3vdr:D
4268	4ni5:A	4h15:A
4268	4ni5:A	4h15:B
4268	4ni5:A	4h15:C
4268	4ni5:A	4h15:D
4268	4ni5:A	4ibo:A
4268	4ni5:A	4ibo:B
4268	4ni5:A	4ibo:C
4268	4ni5:A	4ibo:D
4268	4ni5:A	4ni5:A
4268	4ni5:A	4ni5:B
4268	4ni5:A	4o5o:A
4268	4ni5:A	4o5o:B
4268	4ni5:A	4urf:A
4268	4ni5:A	4urf:B
4268	4ni5:A	4wec:A
4268	4ni5:A	4wec:B
4268	4ni5:A	4wec:C
4268	4ni5:A	4wec:D
4268	4ni5:A	5el0:A
4268	4ni5:A	5h5x:E
4268	4ni5:A	5h5x:F
4268	4ni5:A	5h5x:G
4268	4ni5:A	5h5x:H
4268	4ni5:A	5jc8:A
4268	4ni5:A	5jc8:B
4268	4ni5:A	5jc8:C
4268	4ni5:A	5jc8:D
4268	4ni5:A	5jyd:E
4268	4ni5:A	5jyd:F
4268	4ni5:A	5jyd:G
4268	4ni5:A	5jyd:H
4268	4ni5:A	5thk:C
4268	4ni5:A	5thk:D
4268	4ni5:A	5thk:E
4268	4ni5:A	5thk:G
4268	4ni5:A	6ci9:E
4268	4ni5:A	6ci9:F
4268	4ni5:A	6ci9:G
4268	4ni5:A	6ci9:H
4268	4ni5:A	6ds1:A
4268	4ni5:A	6ds1:B
4268	4ni5:A	6ds1:C
4268	4ni5:A	6ds1:D
4268	4ni5:A	6oz7:C
4268	4ni5:A	6oz7:D
4268	4ni5:A	6xnb:A
4268	4ni5:A	6y1b:A
4268	4ni5:A	6y1b:B
4268	4ni5:A	7eji:A
4268	4ni5:A	7eji:B
4268	4ni5:A	7eji:C
4268	4ni5:A	7eji:D
4268	4ni5:A	7onu:A
4268	4ni5:A	7onu:B
4268	4ni5:A	7onu:C
4268	4ni5:A	7onu:D
4268	4ni5:A	7v0h:E
4268	4ni5:A	7v0h:F
4268	4ni5:A	7v0h:G
4268	4ni5:A	7v0h:H
4268	4ni5:A	7v1r:A
4268	4ni5:A	7v1r:B
4268	4ni5:A	7v1r:D
4268	4ni5:A	7v1r:E
4268	4ni5:A	7wbc:A
4268	4ni5:A	7wbc:B
4269	4njj:B	4njj:A
4269	4njj:B	4njj:B
4269	4njj:B	6nhl:A
4270	4nkb:A	4nkb:A
4271	4nkt:B	4ep7:A
4271	4nkt:B	4nkt:B
4271	4nkt:B	5w0b:A
4271	4nkt:B	5w0b:B
4271	4nkt:B	5w0b:C
4271	4nkt:B	5w0n:B
4272	4nl0:A	4kuj:A
4272	4nl0:A	4nl0:A
4273	4nl0:B	4nl0:B
4274	4nl8:D	4nl8:D
4275	4nm5:B	4nm5:B
4275	4nm5:B	4nm7:B
4275	4nm5:B	7sxf:B
4276	4nm5:C	4nm5:C
4277	4nm7:C	4nm7:C
4278	4nmn:B	4esv:A
4278	4nmn:B	4esv:B
4278	4nmn:B	4esv:C
4278	4nmn:B	4esv:D
4278	4nmn:B	4esv:E
4278	4nmn:B	4esv:F
4278	4nmn:B	4nmn:A
4278	4nmn:B	4nmn:B
4278	4nmn:B	6t66:A
4278	4nmn:B	6t66:B
4278	4nmn:B	6t66:C
4278	4nmn:B	6t66:D
4278	4nmn:B	6t66:E
4278	4nmn:B	6t66:F
4278	4nmn:B	7t21:A
4278	4nmn:B	7t21:B
4278	4nmn:B	7t21:C
4278	4nmn:B	7t21:D
4278	4nmn:B	7t21:E
4278	4nmn:B	7t21:F
4278	4nmn:B	7t22:A
4278	4nmn:B	7t22:B
4278	4nmn:B	7t22:C
4278	4nmn:B	7t22:D
4278	4nmn:B	7t22:E
4278	4nmn:B	7t22:F
4278	4nmn:B	7t23:A
4278	4nmn:B	7t23:B
4278	4nmn:B	7t23:C
4278	4nmn:B	7t23:D
4278	4nmn:B	7t23:E
4278	4nmn:B	7t23:F
4279	4nn2:A	4nn2:A
4280	4nnc:A	4nnc:A
4281	4noe:B	4noe:A
4281	4noe:B	4noe:B
4281	4noe:B	4noe:C
4281	4noe:B	4noe:D
4281	4noe:B	4noe:E
4282	4npk:A	4npk:A
4283	4npl:A	4npl:A
4283	4npl:A	7wkv:C
4284	4nqa:D	4nqa:D
4285	4nql:C	4nql:C
4286	4nqy:B	4kp1:A
4286	4nqy:B	4nqy:A
4286	4nqy:B	4nqy:B
4287	4nst:C	4nst:C
4288	4nsy:A	4nsy:A
4288	4nsy:A	4nsy:B
4289	4nt0:B	4nt0:A
4289	4nt0:B	4nt0:B
4290	4nt5:A	4nt5:A
4291	4ntl:A	4ntl:A
4291	4ntl:A	6jf1:A
4292	4nu0:A	1z83:B
4292	4nu0:A	1z83:C
4292	4nu0:A	1zip:A
4292	4nu0:A	2ori:A
4292	4nu0:A	2ori:B
4292	4nu0:A	2xb4:A
4292	4nu0:A	3dkv:A
4292	4nu0:A	3fb4:A
4292	4nu0:A	3l0s:A
4292	4nu0:A	3tlx:A
4292	4nu0:A	4mkf:B
4292	4nu0:A	4nu0:A
4292	4nu0:A	4pzl:C
4292	4nu0:A	4pzl:D
4292	4nu0:A	4tyq:A
4292	4nu0:A	5g3y:A
4292	4nu0:A	5g3z:A
4292	4nu0:A	5x6j:A
4293	4nui:A	4nui:A
4294	4nwx:A	1o98:A
4294	4nwx:A	2ify:A
4294	4nwx:A	3igz:B
4294	4nwx:A	3nvl:B
4294	4nwx:A	4nwx:A
4294	4nwx:A	5kgm:A
4294	4nwx:A	5kgm:B
4294	4nwx:A	5vpu:A
4294	4nwx:A	7knf:A
4295	4nx4:C	4nx4:C
4296	4nx8:A	4nx8:A
4297	4nxi:A	4nxi:A
4297	4nxi:A	4nxi:B
4298	4nyn:B	4nyn:B
4299	4nz8:B	4nz8:B
4300	4nz8:C	4nz8:C
4301	4o1p:B	4o1p:A
4301	4o1p:B	4o1p:B
4301	4o1p:B	4oav:B
4301	4o1p:B	4oav:D
4302	4o27:A	4o27:A
4303	4o27:C	4o27:C
4304	4o43:A	3tho:B
4304	4o43:A	4o43:A
4304	4o43:A	6asc:A
4304	4o43:A	6asc:B
4305	4o4f:A	4o4f:A
4306	4o5m:B	1ukw:A
4306	4o5m:B	1ukw:B
4306	4o5m:B	4o5m:A
4306	4o5m:B	4o5m:B
4306	4o5m:B	4o5m:C
4306	4o5m:B	4o5m:D
4306	4o5m:B	5ol2:F
4307	4o65:A	4o65:A
4308	4o6m:A	4o6m:A
4308	4o6m:A	4o6m:B
4308	4o6m:A	5d91:A
4308	4o6m:A	5d92:A
4308	4o6m:A	5d92:D
4309	4o98:B	1p9e:A
4309	4o98:B	1p9e:B
4309	4o98:B	4le6:B
4309	4o98:B	4le6:C
4309	4o98:B	4o98:A
4309	4o98:B	4o98:B
4309	4o98:B	4xuk:A
4309	4o98:B	4xuk:B
4309	4o98:B	5hif:A
4309	4o98:B	5hif:B
4309	4o98:B	6c2c:A
4310	4oa3:A	4oa3:A
4311	4obi:A	4obi:A
4312	4oci:A	4oci:A
4313	4ocl:E	4ocl:E
4313	4ocl:E	5u4p:B
4313	4ocl:E	5w83:B
4314	4od5:C	4od5:C
4315	4odj:A	1mxa:A
4315	4odj:A	1o92:A
4315	4odj:A	1o92:B
4315	4odj:A	3s82:A
4315	4odj:A	3s82:B
4315	4odj:A	4ndn:A
4315	4odj:A	4ndn:B
4315	4odj:A	4ndn:C
4315	4odj:A	4ndn:D
4315	4odj:A	4odj:A
4315	4odj:A	5a1g:A
4315	4odj:A	5t8s:A
4315	4odj:A	5t8s:B
4315	4odj:A	6c07:A
4315	4odj:A	6c07:B
4315	4odj:A	6c07:C
4315	4odj:A	6c07:D
4315	4odj:A	6rkc:A
4315	4odj:A	6rkc:B
4315	4odj:A	6rkc:C
4315	4odj:A	6rkc:D
4315	4odj:A	6vcw:A
4315	4odj:A	6vcw:B
4315	4odj:A	6vd1:A
4315	4odj:A	6vd1:B
4315	4odj:A	7l1a:A
4315	4odj:A	7loo:A
4315	4odj:A	7loo:B
4315	4odj:A	7loo:Q
4315	4odj:A	7loo:R
4315	4odj:A	7r3b:E
4315	4odj:A	7r3b:F
4315	4odj:A	7r3b:G
4315	4odj:A	7r3b:H
4315	4odj:A	8jzg:A
4315	4odj:A	8jzg:B
4315	4odj:A	8jzg:C
4315	4odj:A	8jzg:D
4315	4odj:A	8swa:A
4316	4odq:A	4odq:A
4317	4odq:B	4odq:B
4318	4oe7:A	4oe7:A
4318	4oe7:A	4oe7:B
4318	4oe7:A	4oe7:C
4318	4oe7:A	4oe7:D
4319	4oeu:B	1xoc:A
4319	4oeu:B	4oeu:B
4320	4ofe:A	4ofe:A
4321	4ofl:B	4ofl:B
4322	4ofq:A	2wza:A
4322	4ofq:A	3opu:B
4322	4ofq:A	4ofq:A
4323	4ofz:A	4ofz:A
4323	4ofz:A	5e0o:A
4324	4ogc:A	4ogc:A
4324	4ogc:A	8d2k:A
4324	4ogc:A	8d2o:A
4324	4ogc:A	8d2q:A
4325	4ohf:B	2xjc:A
4325	4ohf:B	4ohf:A
4325	4ohf:B	4ohf:B
4325	4ohf:B	4ohf:C
4325	4ohf:B	4ohf:D
4325	4ohf:B	5cr7:A
4325	4ohf:B	5cr7:B
4325	4ohf:B	6fiw:A
4326	4oi1:A	4oi1:A
4327	4oi4:C	4c0b:B
4327	4oi4:C	4oi4:C
4328	4oi4:D	4oi4:D
4329	4oi6:B	4oi6:A
4329	4oi6:B	4oi6:B
4330	4oiy:B	1r8q:E
4330	4oiy:B	3ltl:A
4330	4oiy:B	4oiy:B
4331	4oj4:A	2b50:A
4331	4oj4:A	4oj4:A
4332	4ojl:C	4ojl:A
4332	4ojl:C	4ojl:B
4332	4ojl:C	4ojl:C
4333	4oju:A	4oju:A
4333	4oju:A	4oju:B
4333	4oju:A	4oju:C
