PDB ID,Receptor chain,Ligand,Ligand chain,Ligand Number
6av1,B,ZN,A,1
6av2,A,ZN,A,1
6av2,B,ZN,A,1
6av3,A,ZN,A,1
6av3,B,ZN,A,1
6av4,A,ZN,A,1
6av4,B,ZN,A,1
6av5,A,ZN,B,1
6av5,B,ZN,B,1
6av6,A,ZN,A,1
6av6,B,ZN,A,1
6av6,C,ZN,C,1
6av6,D,ZN,C,1
6av7,A,ZN,A,1
6av7,B,ZN,A,1
6av7,C,ZN,C,1
6av7,D,ZN,C,1
6avl,A,CA,A,1
6avm,A,MG,A,1
6avm,A,MG,A,2
6avm,C,MG,C,1
6avm,C,MG,C,2
6avs,A,ZN,A,1
6avt,A,MG,A,1
6avt,A,MG,A,2
6avt,C,MG,C,1
6avt,C,MG,C,2
6aw7,A,CA,A,1
6aw7,B,CA,B,1
6aw8,A,CA,A,1
6aw8,B,CA,B,1
6aw8,C,CA,C,1
6aw9,A,CA,A,1
6aw9,B,CA,B,1
6aw9,C,CA,C,1
6ax3,A,ZN,A,1
6ax9,A,MG,A,1
6axb,A,MG,A,1
6axe,A,MG,A,1
6axe,B,MG,B,1
6axm,A,MG,A,1
6axn,A,MG,A,1
6axu,A,MG,A,1
6ay0,A,CU,A,1
6ayb,A,CA,A,1
6ayu,A,MG,A,1
6ayu,A,MG,A,2
6ayu,B,MG,B,1
6ayv,A,MG,A,1
6ayv,A,MG,A,2
6ayv,B,MG,B,1
6az0,A,ZN,A,1
6az0,B,ZN,B,1
6az0,B,MG,B,1
6az0,C,ZN,C,1
6az0,D,ZN,D,1
6az0,E,ZN,E,1
6az0,F,ZN,F,1
6aze,A,ZN,A,1
6aze,A,ZN,A,2
6azp,A,CA,A,1
6azq,G,CA,G,1
6azr,B,MG,B,1
6azr,D,MG,D,1
6b00,A,ZN,A,1
6b04,A,MG,A,1
6b04,A,MG,A,2
6b04,B,MG,B,1
6b04,B,MG,B,2
6b04,C,MG,C,1
6b04,C,MG,C,2
6b05,A,ZN,A,1
6b06,A,MG,A,1
6b06,A,MG,A,2
6b06,B,MG,B,1
6b06,B,MG,B,2
6b06,C,MG,C,1
6b06,C,MG,C,2
6b07,A,MG,A,1
6b07,A,MG,A,2
6b07,B,MG,B,1
6b07,B,MG,B,2
6b07,C,MG,C,1
6b07,C,MG,C,2
6b09,A,MG,A,1
6b09,B,MG,B,1
6b0b,A,ZN,A,1
6b0b,E,ZN,E,1
6b0c,K,MG,K,1
6b0j,A,CA,A,1
6b0j,B,CA,B,1
6b0j,C,CA,C,1
6b0k,A,CA,A,1
6b0k,B,CA,B,1
6b0k,C,CA,C,1
6b0o,A,ZN,A,1
6b0o,A,ZN,A,2
6b0o,A,ZN,A,3
6b0o,A,ZN,A,4
6b0o,D,ZN,D,1
6b0o,D,ZN,D,2
6b0o,D,ZN,D,3
6b0o,D,ZN,D,4
6b0p,A,ZN,A,1
6b0p,A,ZN,A,2
6b0p,A,ZN,A,3
6b0p,A,ZN,A,4
6b0p,D,ZN,D,1
6b0p,D,ZN,D,2
6b0p,D,ZN,D,3
6b0p,D,ZN,D,4
6b0q,A,ZN,A,1
6b0q,A,ZN,A,2
6b0q,A,ZN,A,3
6b0q,A,ZN,A,4
6b0q,D,ZN,D,1
6b0q,D,ZN,D,2
6b0q,D,ZN,D,3
6b0q,D,ZN,D,4
6b0r,A,ZN,A,1
6b0r,A,ZN,A,2
6b0r,A,ZN,A,3
6b0r,A,ZN,A,4
6b0r,D,ZN,D,1
6b0r,D,ZN,D,2
6b0r,D,ZN,D,3
6b0r,D,ZN,D,4
6b1v,A,CA,A,1
6b1v,B,CA,B,1
6b1v,C,CA,C,1
6b2f,A,ZN,A,1
6b2f,A,ZN,A,2
6b2f,G,ZN,G,1
6b2f,G,ZN,G,2
6b2u,A,MN,A,1
6b3a,A,MN,A,1
6b3b,A,MN,A,1
6b3k,H,MG,L,1
6b3w,A,ZN,A,1
6b3w,A,ZN,A,2
6b3w,A,ZN,A,3
6b3w,A,ZN,A,4
6b3w,A,ZN,A,5
6b3w,A,ZN,A,6
6b3w,A,ZN,A,7
6b3w,B,ZN,B,1
6b3w,B,ZN,B,2
6b3w,B,ZN,B,3
6b3w,B,ZN,B,4
6b3w,B,ZN,B,5
6b3w,B,ZN,B,6
6b3w,B,ZN,B,7
6b40,A,CA,A,1
6b40,A,ZN,A,1
6b40,E,CA,E,1
6b40,E,ZN,E,1
6b4d,A,ZN,A,1
6b4j,E,MG,E,1
6b4j,F,MG,F,1
6b4v,BC,MG,BC,1
6b4v,CA,ZN,CA,1
6b4v,G,MG,G,1
6b4v,GA,ZN,GA,1
6b4v,GC,ZN,GC,1
6b4v,I,MG,I,1
6b4v,JA,MG,JA,1
6b4v,K,MG,K,1
6b4v,KB,MG,KB,1
6b4v,KC,ZN,KC,1
6b4v,MA,MG,MA,1
6b4v,MA,MG,MA,2
6b4v,MB,MG,MB,1
6b4v,NB,MG,NB,1
6b4v,QC,MG,QC,1
6b4v,RC,MG,RC,1
6b4v,U,MG,U,1
6b4v,UB,MG,UB,1
6b4v,V,ZN,V,1
6b4v,VC,MG,VC,1
6b4v,ZB,ZN,ZB,1
6b59,A,ZN,A,1
6b5a,A,ZN,A,1
6b5e,A,MG,A,1
6b5e,B,MG,B,1
6b5e,C,MG,C,1
6b5e,D,MG,D,1
6b5e,E,MG,E,1
6b5e,F,MG,F,1
6b5e,G,MG,G,1
6b5e,H,MG,H,1
6b5k,A,MG,A,1
6b5k,B,MG,B,1
6b5z,A,MG,A,1
6b5z,B,MG,B,1
6b60,A,MG,A,1
6b60,A,MG,A,2
6b60,B,MG,B,1
6b60,B,MG,B,2
6b61,A,MG,A,1
6b61,B,MG,B,1
6b62,A,MG,A,1
6b62,A,MG,A,2
6b62,B,MG,B,1
6b62,B,MG,B,2
6b63,A,MG,A,1
6b63,A,MG,A,2
6b63,A,MG,A,3
6b63,B,MG,B,1
6b63,B,MG,B,2
6b63,B,MG,B,3
6b64,A,MG,A,1
6b64,A,MG,A,2
6b64,A,MG,A,3
6b64,B,MG,B,1
6b64,B,MG,B,2
6b64,B,MG,B,3
6b65,A,MG,A,1
6b65,A,MG,A,2
6b65,B,MG,B,1
6b66,A,MG,A,1
6b66,A,MG,A,2
6b66,B,MG,B,1
6b66,B,MG,B,2
6b67,A,CA,A,1
6b67,A,CA,A,2
6b67,A,CA,A,3
6b67,B,CA,A,4
6b67,B,CA,B,1
6b67,B,CA,B,2
6b67,B,CA,B,3
6b67,C,CA,C,1
6b67,C,CA,C,2
6b67,C,CA,C,3
6b6h,D,ZN,D,1
6b6h,D,ZN,D,2
6b6h,D,MG,D,1
6b6n,A,CA,A,1
6b6o,A,CA,A,1
6b6p,A,CA,A,1
6b6q,A,CA,A,1
6b6r,A,CA,A,1
6b6s,A,CA,A,1
6b6t,A,CA,A,1
6b6u,A,MG,A,1
6b6u,B,MG,B,1
6b6z,A,ZN,A,1
6b6z,C,ZN,C,1
6b7h,A,CA,A,1
6b7k,A,CA,A,1
6b7k,B,CA,B,1
6b7k,C,CA,C,1
6b7k,D,CA,D,1
6b86,A,CO,A,1
6b86,B,CO,B,1
6b86,C,CO,C,1
6b86,D,CO,D,1
6b89,A,MG,A,1
6b89,B,MG,B,1
6b8f,A,FE,A,1
6b8f,A,FE,A,2
6b8f,A,CA,A,1
6b8f,A,CA,A,2
6b8f,A,CA,A,3
6b8g,A,FE,A,1
6b8g,A,FE,A,2
6b8g,A,CA,A,1
6b8g,A,CA,A,2
6b8g,A,CA,A,3
6b8g,A,CA,A,4
6b8h,c,MG,c,1
6b8h,F,MG,F,1
6b8m,B,CA,B,1
6b8m,D,CA,D,1
6b8m,F,CA,F,1
6b8m,F,CA,F,2
6b8m,H,CA,H,1
6b8m,H,CA,H,2
6b8n,B,CA,B,1
6b8n,D,CA,D,1
6b8n,F,CA,F,1
6b8n,H,CA,H,1
6b8p,B,MG,B,1
6b8p,D,MG,D,1
6b8p,F,MG,F,1
6b8p,H,MG,H,1
6b8q,B,MG,B,1
6b8q,B,MG,B,2
6b8q,B,MG,B,3
6b8q,D,MG,D,1
6b8q,D,MG,D,2
6b8q,D,MG,D,3
6b8q,D,MG,D,4
6b8q,F,MG,F,1
6b8q,F,MG,F,2
6b8q,F,MG,F,3
6b8q,F,MG,F,4
6b8q,H,MG,D,4
6b8q,H,MG,H,1
6b8q,H,MG,H,2
6b8q,H,MG,H,3
6b8q,H,MG,H,4
6b8r,A,CA,A,1
6b8w,B,MN,B,1
6b96,A,ZN,A,1
6b96,B,ZN,B,1
6b97,A,ZN,A,1
6b97,B,ZN,B,1
6b98,A,ZN,A,1
6b98,B,ZN,B,1
6b9d,A,MG,A,1
6b9d,B,MG,B,1
6b9e,A,MG,A,1
6b9e,B,MG,B,1
6b9f,A,MG,A,1
6b9f,B,MG,B,1
6b9o,A,ZN,A,1
6b9o,B,ZN,B,1
6b9p,A,ZN,A,1
6b9p,B,ZN,B,1
6b9r,A,FE,A,1
6b9r,B,FE,B,1
6b9r,C,FE,C,1
6b9r,D,FE,D,1
6b9s,A,FE,A,1
6b9s,C,FE,C,1
6b9s,D,FE,D,1
6b9s,E,FE,E,1
6b9s,G,FE,G,1
6b9t,A,FE,A,1
6b9t,B,FE,B,1
6b9t,C,FE,C,1
6b9t,D,FE,D,1
6b9t,E,FE,E,1
6b9t,F,FE,F,1
6b9t,G,FE,G,1
6b9t,H,FE,H,1
6b9v,A,MN,A,1
6b9v,A,MN,A,2
6b9v,A,ZN,A,1
6b9v,B,MN,B,1
6b9v,B,MN,B,2
6b9v,B,ZN,B,1
6ba0,A,CA,A,1
6ba0,B,CA,B,1
6ba0,C,CA,C,1
6ba0,D,CA,D,1
6ba1,A,CA,A,1
6ba1,B,CA,B,1
6ba1,C,CA,C,1
6ba1,D,CA,D,1
6ba1,E,CA,E,1
6ba1,F,CA,F,1
6ba1,G,CA,G,1
6ba1,H,CA,H,1
6ba1,I,CA,I,1
6ba1,J,CA,J,1
6ba1,K,CA,K,1
6ba1,L,CA,L,1
6ba1,M,CA,M,1
6ba1,N,CA,N,1
6ba1,O,CA,O,1
6ba1,P,CA,P,1
6ba1,Q,CA,Q,1
6ba1,R,CA,R,1
6ba2,A,ZN,A,1
6ba4,A,ZN,A,1
6ba7,A,MG,A,1
6bbd,A,CA,A,1
6bbd,A,CA,A,2
6bbe,A,CA,A,1
6bbe,A,CA,A,2
6bbl,B,FE,B,1
6bbl,B,FE,B,2
6bbl,D,FE,B,1
6bbl,D,FE,B,2
6bbn,E,MG,E,1
6bbo,A,ZN,A,1
6bbo,E,ZN,E,1
6bbp,A,MG,A,1
6bbq,A,MG,A,1
6bbs,A,ZN,A,1
6bbt,B,CA,B,1
6bbt,B,CA,B,2
6bbw,A,CA,A,1
6bbw,B,CA,B,1
6bc0,F,MG,F,1
6bc1,A,MG,A,1
6bc1,B,MG,B,1
6bc9,A,ZN,A,1
6bca,C,MG,C,1
6bca,F,MG,F,1
6bcb,F,MG,F,1
6bcc,A,ZN,A,1
6bce,A,CA,A,1
6bce,A,CA,A,2
6bce,A,CA,A,3
6bcf,A,CA,A,1
6bcf,A,CA,A,2
6bcf,A,CA,B,1
6bcf,D,CA,D,1
6bcf,D,CA,D,2
6bcf,D,CA,D,3
6bcf,G,CA,G,1
6bcf,G,CA,G,2
6bcf,G,CA,H,1
6bcf,J,CA,J,1
6bcf,J,CA,J,2
6bcg,A,CA,A,1
6bcg,D,CA,D,1
6bcg,G,CA,G,1
6bcg,J,CA,J,1
6bci,A,CA,A,1
6bci,A,CA,A,2
6bci,A,CA,A,3
6bcn,A,CA,A,1
6bcn,A,CA,A,2
6bcn,A,CA,A,3
6bcn,C,CA,C,1
6bcn,C,CA,C,2
6bcn,C,CA,C,3
6bcn,G,CA,G,1
6bcn,G,CA,G,2
6bcn,J,CA,J,1
6bcn,J,CA,J,2
6bcn,J,CA,J,3
6bcr,A,MG,A,1
6bcr,B,MG,B,1
6bcr,E,MG,E,1
6bcr,F,MG,F,1
6bct,A,CA,A,1
6bct,A,CA,A,2
6bct,A,CA,A,3
6bcu,R,MG,R,1
6bcu,S,MG,S,1
6bd0,A,CA,A,1
6bd0,A,CA,A,2
6bd1,A,MG,A,1
6bd1,B,MG,B,1
6bd1,F,MG,F,1
6bd3,A,MG,A,1
6bd3,B,MG,B,1
6bd4,A,ZN,A,1
6bd9,A,MG,A,1
6bd9,B,MG,B,1
6bda,A,MG,A,1
6bda,A,MG,A,2
6bdj,A,FE,A,1
6bdj,U,FE,U,1
6bdn,A,MG,A,1
6bdt,A,CA,A,1
6bdt,A,CA,A,2
6bdt,B,CA,B,1
6bdt,B,CA,B,2
6bdt,C,CA,C,1
6bdt,C,CA,C,2
6bdt,D,CA,D,1
6bdt,D,CA,D,2
6bdz,A,CA,A,1
6bdz,A,ZN,A,1
6be6,A,ZN,A,1
6be6,A,CA,A,1
6be6,B,ZN,A,2
6be6,B,CA,B,1
6be6,C,ZN,C,1
6be6,C,CA,C,1
6be6,D,ZN,C,2
6be6,D,CA,D,1
6bea,A,CA,A,1
6bej,A,MN,A,1
6bej,E,MN,E,1
6bel,A,MG,A,1
6bem,A,MG,A,1
6bff,A,MG,A,1
6bff,B,MG,B,1
6bfp,A,CA,A,1
6bfy,A,MG,A,1
6bfy,B,MG,B,1
6bfy,C,MG,C,1
6bfy,D,MG,D,1
6bfy,E,MG,E,1
6bfy,F,MG,F,1
6bfz,A,MG,A,1
6bfz,B,MG,B,1
6bfz,C,MG,C,1
6bfz,D,MG,D,1
6bfz,E,MG,E,1
6bfz,F,MG,F,1
6bg2,A,MN,A,1
6bg2,B,MN,B,1
6bg2,C,MN,C,1
6bg2,D,MN,D,1
6bgc,A,CA,A,1
6bgc,B,CA,B,1
6bgd,A,CA,A,1
6bgi,A,CA,A,1
6bgi,A,CA,A,2
6bgi,B,CA,B,1
6bgi,B,CA,B,2
6bgj,A,CA,A,1
6bgj,B,CA,B,1
6bgp,A,CA,A,1
6bgp,A,CA,A,2
6bgp,B,CA,B,1
6bgp,B,CA,B,2
6bgp,C,CA,C,1
6bgp,C,CA,C,2
6bgp,D,CA,D,1
6bgp,D,CA,D,2
6bgu,A,MN,A,1
6bgv,A,MN,A,1
6bgw,A,MN,A,1
6bgx,A,MN,A,1
6bgy,A,MN,A,1
6bgz,A,MN,A,1
6bh0,A,MN,A,1
6bh1,A,MN,A,1
6bh2,A,MN,A,1
6bh3,A,MN,A,1
6bh4,A,MN,A,1
6bh5,A,MN,A,1
6bh7,A,ZN,A,1
6bh7,A,ZN,A,2
6bh7,G,ZN,G,1
6bh7,G,ZN,G,2
6bh8,A,ZN,A,1
6bh8,B,ZN,B,1
6bhj,A,MG,A,1
6bhj,C,MG,C,1
6bhk,A,ZN,A,1
6bhk,A,ZN,A,2
6bhk,B,ZN,B,1
6bhk,B,ZN,B,2
6bhk,E,ZN,E,1
6bhk,E,ZN,E,2
6bhk,G,ZN,G,1
6bhk,G,ZN,G,2
6bhl,A,ZN,A,1
6bhl,A,ZN,A,2
6bhl,G,ZN,G,1
6bhl,G,ZN,G,2
6bhu,A,MG,A,1
6bhu,A,MG,A,2
6bi8,A,ZN,A,1
6bi8,B,ZN,B,1
6bia,A,CA,A,1
6bia,B,CA,B,1
6bia,C,CA,C,1
6bie,B,ZN,B,1
6big,A,CO,A,1
6big,B,CO,B,1
6big,C,CO,C,1
6big,D,CO,D,1
6bih,C,MG,C,1
6bj2,E,ZN,E,1
6bjd,A,CA,A,1
6bjd,A,CA,A,2
6bjd,B,CA,B,1
6bjd,B,CA,B,2
6bjd,C,CA,C,1
6bjd,C,CA,C,2
6bjd,D,CA,D,1
6bjd,D,CA,D,2
6bjr,A,MG,A,1
6bjr,A,MG,A,2
6bjr,A,MG,A,3
6bjr,A,MG,A,4
6bjr,A,MG,A,5
6bjr,A,MG,A,6
6bjs,J,MG,J,1
6bjs,J,ZN,J,1
6bjs,J,ZN,J,2
6bk5,A,CA,A,1
6bk8,B,MG,B,1
6bk8,F,ZN,F,1
6bk8,F,ZN,F,2
6bk8,G,ZN,G,1
6bk8,I,ZN,I,1
6bk8,I,ZN,I,2
6bk8,I,ZN,I,3
6bk8,O,ZN,O,1
6bkj,A,CA,A,1
6bkj,A,CA,A,2
6bkj,B,CA,B,1
6bkj,B,CA,B,2
6bkj,C,CA,C,1
6bkj,C,CA,C,2
6bkj,D,CA,D,1
6bkj,D,CA,D,2
6bkx,A,CA,B,2
6bkx,B,CA,B,1
6bkx,C,CA,C,1
6bky,C,MG,D,2
6bky,D,MG,D,1
6bky,E,MG,F,1
6bl1,A,CA,B,2
6bl1,B,CA,B,1
6bl1,C,CA,C,1
6bl2,B,CA,B,1
6bl2,C,CA,A,1
6blf,A,ZN,A,1
6blf,B,ZN,B,1
6blo,A,ZN,A,1
6blo,A,ZN,A,2
6blo,A,MG,A,1
6blo,B,ZN,B,1
6blo,C,ZN,C,1
6blo,I,ZN,I,1
6blo,I,ZN,I,2
6blo,J,ZN,J,1
6blo,L,ZN,L,1
6blp,A,ZN,A,1
6blp,A,ZN,A,2
6blp,A,MG,A,1
6blp,B,ZN,B,1
6blp,C,ZN,C,1
6blp,I,ZN,I,1
6blp,I,ZN,I,2
6blp,J,ZN,J,1
6blp,L,ZN,L,1
6blw,A,ZN,A,1
6blw,A,ZN,A,2
6blw,A,ZN,A,3
6blw,A,ZN,A,4
6bm2,A,ZN,A,1
6bm2,A,ZN,A,2
6bm2,A,MG,A,1
6bm2,B,ZN,B,1
6bm2,C,ZN,C,1
6bm2,I,ZN,I,1
6bm2,I,ZN,I,2
6bm2,J,ZN,J,1
6bm2,L,ZN,L,1
6bm4,A,ZN,A,1
6bm4,A,ZN,A,2
6bm4,A,MG,A,1
6bm4,C,ZN,C,1
6bm4,I,ZN,I,1
6bm4,I,ZN,I,2
6bm4,J,ZN,J,1
6bm4,L,ZN,L,1
6bm9,A,ZN,A,1
6bm9,A,ZN,B,1
6bm9,B,ZN,B,1
6bm9,C,ZN,C,1
6bm9,C,ZN,D,1
6bm9,D,ZN,D,1
6bmc,A,CO,A,1
6bmc,B,CO,B,1
6bml,A,ZN,A,1
6bml,A,ZN,A,2
6bml,B,ZN,B,1
6bml,B,ZN,B,2
6bmm,A,ZN,A,1
6bmm,A,ZN,A,2
6bmm,B,ZN,B,1
6bmm,B,ZN,B,2
6bmn,A,ZN,A,1
6bmn,A,ZN,A,2
6bmn,B,ZN,B,1
6bmn,B,ZN,B,2
6bms,A,ZN,A,1
6bms,A,ZN,A,2
6bms,D,ZN,D,1
6bms,D,ZN,D,2
6bmt,A,CA,A,1
6bn2,A,CA,A,1
6bn7,B,ZN,B,1
6bn8,B,ZN,B,1
6bn9,B,ZN,B,1
6bnb,B,ZN,B,1
6bnc,A,ZN,A,1
6bnc,A,ZN,A,2
6bnc,B,ZN,B,1
6bnc,B,ZN,B,2
6bnd,A,ZN,A,1
6bnd,B,ZN,B,1
6bnf,A,ZN,A,1
6bnj,A,MG,A,1
6bnj,B,MG,B,1
6bnj,C,MG,C,1
6bnj,D,MG,D,1
6bnn,A,CO,A,1
6bno,A,MG,A,1
6bno,B,MG,B,1
6bno,E,MG,E,1
6bno,F,MG,F,1
6bno,G,MG,G,1
6bno,H,MG,H,1
6bnp,B,MG,B,1
6bnp,C,MG,C,1
6bnp,E,MG,E,1
6bnp,F,MG,F,1
6bnp,G,MG,G,1
6bnp,H,MG,H,1
6bnq,A,MG,A,1
6bnq,B,MG,B,1
6bnq,C,MG,C,1
6bnq,D,MG,D,1
6bnq,E,MG,E,1
6bnq,F,MG,F,1
6bnq,G,MG,G,1
6bnq,H,MG,H,1
6bnx,A,CO,A,1
6bnz,A,CO,A,1
6bo7,A,MG,A,1
6bo7,B,MG,B,1
6bo7,C,MG,C,1
6bo7,D,MG,D,1
6bo7,E,MG,E,1
6bo7,E,MG,E,2
6bo7,F,MG,F,1
6bo7,G,MG,G,1
6bo7,H,MG,H,1
6bo7,I,MG,I,1
6bo7,J,MG,J,1
6bo7,K,MG,K,1
6bo7,K,MG,K,2
6bo7,L,MG,L,1
6bo7,L,MG,L,2
6boh,AB,MG,AB,1
6boh,AC,ZN,AC,1
6boh,CA,ZN,CA,1
6boh,DD,MG,DD,1
6boh,E,MG,E,1
6boh,E,MG,E,2
6boh,GC,MG,GC,1
6boh,HC,ZN,HC,1
6boh,IC,ZN,IC,1
6boh,K,MG,K,1
6boh,L,MG,L,1
6boh,L,MG,L,2
6boh,M,MG,M,1
6boh,PA,MG,PA,1
6boh,RC,MG,RC,1
6boh,SC,MG,SC,1
6boh,V,ZN,V,1
6boh,VA,MG,VA,1
6boj,A,ZN,A,1
6boj,B,ZN,B,1
6boj,C,ZN,C,1
6boj,D,ZN,D,1
6bok,DA,ZN,DA,1
6bok,E,MG,E,1
6bok,EA,MG,EA,1
6bok,ED,MG,DB,1
6bok,FC,MG,EB,1
6bok,G,MG,B,1
6bok,GC,ZN,GC,1
6bok,HB,MG,HB,1
6bok,HC,MG,HC,1
6bok,IB,MG,IB,1
6bok,J,MG,J,1
6bok,J,MG,J,2
6bok,J,MG,J,3
6bok,JA,MG,JA,1
6bok,L,MG,L,1
6bok,LB,MG,LB,1
6bok,M,MG,B,2
6bok,M,MG,M,1
6bok,MB,MG,MB,1
6bok,,MG,,1
6bok,PB,MG,EB,2
6bok,R,MG,R,1
6bok,W,MG,N,1
6bok,W,MG,W,1
6bok,WB,MG,WB,1
6bok,Y,MG,Y,1
6bok,YB,ZN,YB,1
6box,A,ZN,A,1
6box,A,ZN,A,2
6box,A,ZN,A,3
6box,A,ZN,A,4
6box,B,ZN,B,1
6box,B,ZN,B,2
6box,B,ZN,B,3
6box,B,ZN,B,4
6boy,B,ZN,B,1
6bp4,A,ZN,A,1
6bp4,A,ZN,A,2
6bp4,A,ZN,A,3
6bp4,A,ZN,A,4
6bp4,B,ZN,B,1
6bp4,B,ZN,B,2
6bp4,B,ZN,B,3
6bp4,B,ZN,B,4
6bpr,A,FE,A,1
6bqf,A,ZN,A,1
6bqf,A,ZN,A,2
6bqf,A,MG,A,1
6bqf,C,ZN,C,1
6bqf,I,ZN,I,1
6bqf,I,ZN,I,2
6bqf,J,ZN,J,1
6bqf,L,ZN,L,1
6bqj,A,ZN,A,1
6bqj,B,ZN,B,1
6bqj,C,ZN,C,1
6bqk,A,ZN,A,1
6bqk,B,ZN,B,1
6bqu,A,ZN,A,1
6bqu,A,ZN,A,2
6bqu,B,ZN,B,1
6bqu,B,ZN,B,2
6bqv,A,CA,A,1
6bqv,B,CA,B,1
6bqv,C,CA,C,1
6bqv,D,CA,D,1
6bqz,A,MG,A,1
6bqz,B,MG,B,1
6br1,A,CA,A,1
6br1,C,CA,C,1
6br4,B,CU,B,1
6br5,A,CA,A,1
6br6,A,CA,A,1
6br7,A,MG,A,1
6br7,B,MG,B,1
6brf,A,CA,A,1
6brf,C,CA,C,1
6brg,A,MG,A,1
6brg,B,MG,B,1
6brg,C,MG,C,1
6brg,D,MG,D,1
6brh,A,MG,A,1
6brh,B,MG,B,1
6brm,A,ZN,A,1
6brm,A,ZN,A,2
6brm,B,ZN,B,1
6brm,B,ZN,B,2
6brm,C,ZN,C,1
6brm,C,ZN,C,2
6brm,D,ZN,D,1
6brm,D,ZN,D,2
6brm,E,ZN,E,1
6brm,E,ZN,E,2
6brm,F,ZN,F,1
6brm,F,ZN,F,2
6brm,G,ZN,G,1
6brm,G,ZN,G,2
6brm,H,ZN,H,1
6brm,H,ZN,H,2
6brx,A,MG,A,1
6brx,A,MG,A,2
6brx,A,MG,A,3
6brx,B,MG,B,1
6brx,B,MG,P,1
6bry,A,CA,A,1
6bry,C,CA,C,1
6bs1,A,MG,A,1
6bs1,A,MG,A,2
6bs1,A,MG,A,3
6bs1,B,MG,B,1
6bs1,B,MG,B,2
6bs1,B,MG,B,3
6bs2,A,CA,A,1
6bs2,C,CA,C,1
6bs3,B,CA,B,1
6bs3,B,MG,B,1
6bs4,B,MG,B,1
6bs6,A,CA,A,1
6bs6,A,CA,A,2
6bs6,B,CA,B,1
6bs6,B,CA,B,2
6bse,A,ZN,A,1
6bse,A,ZN,A,2
6bse,B,ZN,B,1
6bse,B,ZN,B,2
6bsf,A,ZN,A,1
6bsf,A,ZN,A,2
6bsf,B,ZN,B,1
6bsf,B,ZN,B,2
6bsg,A,CA,A,1
6bsg,A,CA,A,2
6bsh,A,CA,A,1
6bsh,A,CA,A,2
6bsi,A,CA,A,1
6bsj,A,CA,A,1
6bsl,A,ZN,A,1
6bsl,A,ZN,A,2
6bsl,B,ZN,B,1
6bsm,A,ZN,A,1
6bsm,A,ZN,A,2
6bsu,A,MN,A,1
6bsu,B,MN,B,1
6bsv,A,MN,A,1
6bsv,B,MN,B,1
6bsw,A,MN,A,1
6bsw,B,MN,B,1
6bt2,A,MG,A,1
6bt2,B,MG,B,1
6bt9,A,CA,A,1
6bt9,B,CA,B,1
6btd,A,MN,A,1
6btf,A,MG,A,1
6btg,A,MN,A,1
6btn,A,ZN,A,1
6btn,A,ZN,A,2
6btn,B,ZN,B,1
6btn,B,ZN,B,2
6bto,A,ZN,A,1
6bto,A,ZN,A,2
6bto,B,ZN,B,1
6btp,A,ZN,A,1
6btp,A,ZN,A,2
6btp,B,ZN,B,1
6btq,A,ZN,A,1
6btq,A,ZN,A,2
6btq,B,ZN,B,1
6btq,B,ZN,B,2
6btx,A,CA,A,1
6bu1,A,MG,A,1
6bu1,A,MG,A,2
6bul,A,MG,A,1
6bul,B,MG,B,1
6bum,A,CA,A,1
6bum,B,CA,B,1
6bum,C,CA,C,1
6bum,D,CA,D,1
6bun,A,CA,A,1
6bun,A,CA,A,2
6bun,B,CA,B,1
6bun,C,CA,C,1
6bun,C,CA,C,2
6bun,C,CA,C,3
6bun,D,CA,D,1
6buo,A,CA,A,1
6buo,B,CA,B,1
6buo,C,CA,C,1
6buo,D,CA,D,1
6bup,A,CA,A,1
6bup,B,CA,B,1
6bup,C,CA,C,1
6bup,D,CA,D,1
6buq,A,CA,A,1
6buq,B,CA,B,1
6buq,C,CA,C,1
6buq,D,CA,D,1
6bur,A,CA,A,1
6bur,B,CA,B,1
6bur,C,CA,C,1
6bur,D,CA,D,1
6buw,QC,MG,QC,1
6buw,QJ,MG,QC,1
6buw,QM,MG,QA,1
6buw,QN,ZN,QN,1
6buw,R4,ZN,R4,1
6buw,R5,ZN,R5,1
6buw,R5,MG,R5,1
6buw,R6,ZN,R6,1
6buw,R9,ZN,R9,1
6buw,RE,MG,RE,1
6buw,RF,MG,RA,1
6buw,RF,MG,RF,1
6buw,RQ,MG,RQ,1
6buw,RY,ZN,RY,1
6buw,XE,MG,XE,1
6buw,XK,MG,XA,2
6buw,XL,MG,XA,1
6buw,XM,MG,XA,3
6buw,XM,MG,XA,4
6buw,XM,MG,XA,5
6buw,XM,MG,XM,1
6buw,XN,ZN,XN,1
6buw,XQ,MG,XQ,1
6buw,Y4,ZN,Y4,1
6buw,Y5,ZN,Y5,1
6buw,Y9,ZN,Y9,1
6buw,YD,MG,YD,1
6buw,YD,MG,YD,2
6buw,YE,MG,YE,1
6buw,YX,MG,YX,1
6buw,YX,MG,YX,2
6buw,YY,ZN,YY,1
6buw,YY,MG,YY,1
6bux,A,ZN,A,1
6buy,A,ZN,A,1
6bv0,A,ZN,A,1
6bv1,A,ZN,A,1
6bv2,A,ZN,A,1
6bv3,A,ZN,A,1
6bv4,A,ZN,A,1
6bv5,A,ZN,A,1
6bv6,A,ZN,A,1
6bv8,A,ZN,A,1
6bv9,A,ZN,A,1
6bvd,A,CA,A,1
6bvd,A,ZN,A,1
6bvd,B,CA,A,1
6bvd,B,ZN,B,1
6bvh,A,CA,A,1
6bvi,A,MG,A,1
